tree,Alnicola badia Kühner,Alnicola badiofusca P.-A. Moreau,Alnicola citrinella P.-A. Moreau & A. De Haan,Alnicola escharoides (Fr.: Fr.) Romagn.,Alnicola inculta (Peck) Singer,Alnicola longicystis P.-A. Moreau et al.,Alnicola macrospora J. Favre,Alnicola pallidifolia P.-A. Moreau & Peintner,Alnicola salabertii P.-A. Moreau & Guy Garcia,Alnicola subconspersa (P.D. Orton) Bon,Alnicola submelinoides Kühner,Alnicola umbrina (R.Maire) Kühner,Alpova alpestris P.-A. Moreau & F. Richard,Alpova corsicus P.-A. Moreau & F. Richard,Amanita boudieri Barla,Amanita caesarea (Scop. : Fr.) Pers.,Amanita cistetorum Pacioni & Contu,Amanita citrina (Schaeff.: Fr.) Pers.,Amanita crocea (Quél.) Singer,Amanita curtipes E.-J. Gilbert,Amanita excelsa (Fr.: Fr.) Bertill.,Amanita flavescens (E.-J. Gilbert & S. Lundell) Contu,Amanita franchetii var. queletii (Bon & Dennis) Neville & Poumarat,Amanita friabilis (P.Karst.) Bas,Amanita fulva (Schaeff.: Fr.) Fr.,Amanita junquillea Quél.,Amanita lividopallescens (Boud.) Kühner & Romagn.,Amanita lividopallescens_var.tigrina Bon,Amanita mairei Foley,Amanita malleata Piane [nomen dubium],Amanita muscaria (L.: Fr.) Lam.,Amanita muscaria_var.inzengae Neville & Poumarat,Amanita ovoidea (Bull.: Fr.) Link,Amanita pantherina (DC: Fr.) Krombh.,Amanita pantherina_f.abietum (E.-J. Gilbert) Neville & Poumarat,Amanita phalloides (Vaill.: Fr.) Link,Amanita rubescens (Pers.: Fr.) Gray,Amanita separata Contu,Amanita simulans Contu,Amanita spissa (Fr.) Kummer,Amanita submembranacea (Bon) Gröger,Amanita umbrinolutea (Gillet) Bat.,Amanita vaginata f. alba (Bull.) Veselý,Amanita verna (Bull.: Fr.) Lam.,Amanita virosa Lam.,Aureoboletus gentilis (Quél.) Pouzar,Bankera fuligineoalba (Schmidt : Fr.) Pouz.,Boletopsis subsquamosa (L.: Fr.) Kotl. & Pouzar,Boletus aereus Bull. : Fr.,Boletus aestivalis (Paulet) Fr.,Boletus aff. flavosanguineus Simonini & Lavorato,Boletus appendiculatus Schaeff. : Fr.,Boletus calopus Pers. : Fr.,Boletus comptus Simonini,Boletus edulis Bull. : Fr.,Boletus erythropus Pers. : Fr.,Boletus fragrans Vitt.,Boletus impolitus Fr.,Boletus legaliae Pilàt,Boletus lupinus Fr.,Boletus luridus Schaeff.: Fr.,Boletus permagnificus Pöder,Boletus pinophilus Pilát & Dermek,Boletus pulverulentus Opat.,Boletus queletii Schulz.,Boletus queletii_var.discolor,Boletus radicans Pers. : Fr.,Boletus regius Krombh.,Boletus rhodoxanthus (Krombh.) Kallenb.,Boletus satanas Lenz,Boletus spretus Bertéa,Cantharellus ferruginascens P.D. Orton,"Cantharellus lilacinopruinatus Hermitte, Eyssartier & Poumarat",Cantharellus pallens (=C. subpruinosus),Catathelasma imperiale (Fr.) Singer,Chalciporus piperatus (Bull. : Fr.) Bat.,Chroogomphus corallinus O.K. Miller & Watling,Chroogomphus rutilus (Schaeff. : Fr.) O.K. Miller,Clavariadelphus pistillaris (L.: Fr.) Donk,Clavulina cinerea (Bull.: Fr.) J. Schröt.,Clavulina coralloides (L.: Fr.) J. Schröt.,Clitopilus cystidiatus Hauskn. & Noordel.,Coltricia perennis (L. : Fr.) Murrill,Cortinarius alnetorum Velen.,Cortinarius atropusillus,Cortinarius badiovestitus,Cortinarius cinnabarinus Fr.,Cortinarius cinnamomeoluteus P.D. Orton,Cortinarius cohabitans P.Karst.,Cortinarius diosmus var. araneosovolvatus,Cortinarius elatior var. ochraceoplicatus,Cortinarius elatior Fr.,Cortinarius elegantior (Fr.) Fr.,Cortinarius helvelloides Fr.: Fr.,Cortinarius humicola (Quél.) Maire,Cortinarius pulchellus,Cortinarius splendens R. Henry,Cortinarius triformis Fr.,Craterellus lutescens (Pers. : Fr.) Fr.,Craterellus tubaeformis (Bull. : Fr.) Quél.,Entoloma lividoalbum (Kühner & Romagn.) Kubicka,Entoloma lividum Bull.Quél.,Entoloma rhodopolium (Fr.: Fr.) Kummer,Geopyxis carbonaria,Gomphidius glutinosus (Schaeff. : Fr.) Fr.,Gomphidius roseus (Nees : Fr.) Gillet,Gomphus clavatus (Pers.: Fr.) Gray,Gyrodon lividus (Bull.: Fr.) P. Karst.,Gyromitra esculenta (Pers.: Fr.) Fr.,Gyromitra infula (Schaeff.: Fr.) Quél.,Gyroporus castaneus (Bull. : Fr.) Quél.,Gyroporus cyanescens (Bull. : Fr.) Quél.,Hebeloma cistophilum Maire,Hebeloma erumpens Contu,Hebeloma laterinum (Batsch) Vesterh.,Hebeloma lutense Romagn.,Hebeloma porphyrosporum,Hebeloma sinapizans (Paulet) Gillet,Hebeloma theobrominum Quadr.,Hebeloma velutipes Bruchet,Helvella crispa Scop.: Fr.,Helvella elastica Bull.: Fr.,Helvella juniperina M. Filippa & Baiano,Humaria hemisphaerica (Wigg.: Fr.) Fuckel,Hydnellum aurantiacum (Batsch : Fr.) P. Karst.,Hydnellum caeruleum (Hornem.: Fr.) P. Karst.,Hydnellum concrescens (Pers. : Schw.) Banker,Hydnellum ferrugineum (Fr.: Fr.) P. Karst.,Hydnellum scrobiculatum (Fr.: Fr.) P. Karst.,Hydnellum spongiosipes (Peck) Pouzar,Hydnocystis piligera Tul. & C. Tul.,Hydnum albidum Peck,Hydnum repandum L. : Fr.,Hydnum rufescens Schaeff. : Fr.,Hygrophorus agathosmus (Fr.) Fr.,Hygrophorus calophyllus P. Karst.,"Hygrophorus camarophyllus (Alb. & Schwein. : Fr.) Dumée, Grandjean & R. Maire",Hygrophorus cossus (Sow.) Fr.,Hygrophorus eburneus (Bull. : Fr.) Fr.,Hygrophorus gliocyclus Fr.,Hygrophorus hypothejus (Fr.: Fr.) Fr.,Hygrophorus latitabundus Britzelm.,Hygrophorus leucophaeus (Scop.) Fr.,Hygrophorus marzuolus (Fr.: Fr.) Bres.,Hygrophorus mesotephrus Berk. & Broome,Hygrophorus nemoreus (Pers.: Fr.) Fr.,Hygrophorus penarioides Jacobss. & E. Larss.,Hygrophorus persoonii Arnolds,Hygrophorus poetarum R. Heim,Hygrophorus pseudodiscoideus var. cistophilus Bon & G. Riousset,Hygrophorus pudorinus (Fr.: Fr.) Fr.,Hygrophorus russula (Schaeff.: Fr.) Quél.,Inocybe adaequata (=I. jurana),Inocybe aff. xanthomelaena Kühner & Boursier,Inocybe alnea,Inocybe calospora Quél.,Inocybe cerina (Malençon) Bon,Inocybe cervicolor (Pers.) Quél.,Inocybe cf straminipes,Inocybe cookei Quél.,Inocybe crucifera,Inocybe curvipes,Inocybe decemgibbosa (Kühner & Boursier) Vauras,Inocybe eutheles Berk. & Broome (ss. Singer),Inocybe fibrosoides Kühner & Boursier,Inocybe geophylla (Sow.: Fr.) Kummer,Inocybe geophylla_var.lilacina (Peck) Gillet,Inocybe grammata,Inocybe halophila R. Heim,Inocybe langei R.Heim,Inocybe maculata Boud.,Inocybe mixtilis Britzelm.,Inocybe mucronata R.Heim,Inocybe napipes J.E. Lange,Inocybe patouillardii Bres.,Inocybe perbrevis (Weinm.) Fr. ss. R. Heim,Inocybe petiginosa (Fr.: Fr.) Gillet,Inocybe pisciodora Donad. & Riousset,Inocybe pudica Kühner,Inocybe tenuicystidiata var. meridionalis Bon,Inocybe xanthocephala P.D.Orton,Laccaria amethystina Huds.  Cooke,Laccaria bicolor (Maire) P.D. Orton,Laccaria proxima (Boud.) Pat.,Laccaria pumila Fayod,Lactarius acerrimus J.E. Lange,Lactarius alpinus Peck,Lactarius atlanticus Bon,Lactarius aurantiacus Fr.: Fr.,Lactarius azonites (Bull.: Fr.) Fr.,Lactarius blennius (Fr.: Fr.) Fr.,Lactarius bresadolanus Singer,Lactarius brunneohepaticus M.M. Moser,Lactarius chrysorrheus Fr.,Lactarius cistophilus Bon & trimbach,Lactarius controversus (Pers. : Fr.) Pers.,Lactarius cyathuliformis Bon,Lactarius decipiens Quél.,Lactarius deliciosus (L. : Fr.) Gray [ss. lato],Lactarius evosmus Kühner & Romagn.,Lactarius flavidus Boud.,Lactarius fluens Boud.,Lactarius fraxineus Romagn.,Lactarius fuliginosus (Fr. : Fr.) Fr. [ss. lat.],Lactarius fulvissimus Romagn.,Lactarius glyciosmus (Fr. : Fr.) Fr.,Lactarius hepaticus Plowr.,Lactarius lacunarum Hora,Lactarius lepidotus A.H.Sm.,Lactarius lilacinus (Lasch : Fr.) Fr.,Lactarius luridus,Lactarius mairei Malençon,Lactarius mediterraneensis Llistosella & Bellù,Lactarius mitissimus (Fr. : Fr.) Fr.,Lactarius necator (Bull. : Fr.) Pers.,Lactarius obscuratus var. obscuratus,Lactarius obscuratus var. subalpinus Basso,Lactarius omphaliformis Romagn.,Lactarius pallidus (Pers. : Fr.) Pers.,Lactarius piperatus (Scop. : Fr.) Pers.,Lactarius pseudoscrobiculatus Basso et al.,Lactarius pyrogalus (Fr.: Fr.) Fr.,Lactarius quieticolor Romagn.,Lactarius quietus (Fr.: Fr.) Fr.,Lactarius resimus (Fr. : Fr.) Fr.,Lactarius rufus (Scop. : Fr.) Fr.,Lactarius salmonicolor R. Heim & Leclair,Lactarius sanguifluus (Paulet) Fr.,Lactarius scrobiculatus (Scop. : Fr.) Fr.,Lactarius semisanguifluus R. Heim & Leclair,Lactarius serifluus (DC : Fr.) Fr.,Lactarius subdulcis (Pers.: Fr.) Gray,Lactarius subumbonatus Lindbl.,Lactarius tesquorum Malençon,Lactarius torminosus (Schaeff. : Fr.) Pers.,Lactarius trivialis (Fr.: Fr.) Fr.,Lactarius uvidus (Fr.: Fr.) Fr.,Lactarius vellereus (Fr. : Fr.) Fr. [ss. lato],Lactarius vinosus Bat.,Lactarius violascens (Otto : Fr.) Fr.,Lactarius volemus (Fr.: Fr.) Fr.,Lactarius zonarius (Bull.) Fr.,Lactarius zugazae G. Moreno et al.,Leccinum aurantiacum (Bull.: Fr.) S.F. Gray,Leccinum carpini,Leccinum corsicum (Rolland) Singer,Leccinum duriusculum f. robustum Lannoy & Estadès,Leccinum lepidum (Essette) Bon & Contu,Leccinum scabrum (Bull.: Fr.) Gray,Leccinum versipelle (Fr.) Snell,Lindteneria cf. trachyspora,Melanogaster broomeanus Berk.,Melanogaster rivularis P.-A. Moreau & F. Richard,Melanogaster variegatus (Vitt.) Tul. & C. Tul.,Paxillus ammoniavirescens Contu & Dessi,Paxillus involutus (Batsch: Fr.) Fr.,Paxillus rubicundulus P.D. Orton,Peziza badia Pers. : Fr.,Peziza succosa Berk.,Peziza violacea Pers. [nomen dubium],Phellodon melaleucus (Fr.. Fr.) P. Karst,Phellodon niger (Fr. Fr.) P. Karst.,Porphyrellus porphyrosporus (Fr.) Gilbert,Pyronema omphalodes,Ramaria botrytis,Ramaria bourdotiana Maire,Ramaria quercus-ilicis Schild,Rhizopogon corsicus,Rhizopogon evadens A.H. Sm.,Rhizopogon luteolus Fr.,Rhizopogon roseolus (Corda) Th.M. Fr.,Rhizopogon roseolus var. intermedius,Russula acrifolia Romagn.,Russula adusta Fr.,Russula aeruginea Lindbl.,Russula albonigra Krombh.,Russula alnetorum Romagn.,Russula amara Kucera,Russula amoena Quél.,Russula amoenicolor Romagn.,Russula amoenolens Romagn.,Russula anthracina Romagn.,Russula anthracina var. carneifolia Romagn.,Russula aurea Pers.,Russula badia Quél.,Russula betularum Hora,Russula cessans A. Pearson,Russula chloroides Krombh.,Russula cyanoxantha (Schaeff.) Fr.,Russula decipiens (Singer) Kühner & Romagn. ex Svrček,Russula delica Fr.,Russula delica var. trachyspora,Russula drimeia Cooke,Russula faustiana Sarnari,Russula fellea (Fr.: Fr.) Fr.,Russula fragilis (Pers.: Fr.) Fr.,Russula gigasperma Romagn.,Russula graveolens Romell [ss. lato],Russula grisea Fr.,Russula heterophylla (Fr. : Fr.) Fr.,Russula ilicis Romagn. et al.,Russula insignis Quél.,Russula integra (L. : Fr.) Maire,Russula lepida Fr.,Russula littoralis Romagn.,Russula luteotacta Rea,Russula maculata Quél. & Roze,Russula mairei Singer,Russula monspeliensis Sarnari,Russula mustelina Fr.,Russula nigricans (Bull.: Fr.) Fr.,Russula nitida Fr.,Russula ochroleuca (Pers.) Fr.,Russula odorata Romagn.,Russula pallidospora Blum ex Romagn.,Russula pectinatoides Peck. [ss. Romagn.],Russula pelargonia Niolle,Russula persicina Fr.,Russula poikilochroa Sarnari,Russula puellaris Fr.,Russula pumila Rouzeau & Massart,Russula putida Sarnari,Russula risigallina (Batsch) Sacc. [ss. lato],Russula romellii Maire,Russula sanguinaria (Schumach.) Rausch.,Russula seperina Dupain,Russula solaris Ferdinansen & Winge,Russula sororia Fr.,Russula straminea Malençon,Russula subazurea Bon,Russula torulosa Bres.,Russula turci Bres.,Russula tyrrhenica Sarnari,Russula velutipes Velen.,Russula versicolor Jul.Schaeff.,Russula vesca Fr.,Russula vinosobrunnea var. paraolivacea M. Bon,Russula virescens (Schaeff.) Fr.,Russula xerampelina (Schaeff.) Fr.,Russula zvarae Velen.,Sarcodon cyrneus Maas Geest.,Sarcodon imbricatus (L. : Fr.) P. Karst.,Sarcodon leucopus (Pers.) Maas Geest. & Nannf.,Scleroderma areolatum,Scleroderma cepa,Scleroderma citrinum Pers.: Pers.,Scleroderma meridionale Demoulin & Malençon,Scleroderma polyrrhizum Gmel.: Pers.,Scleroderma verrucosum (Bull.: Pers.) Pers.,Scutiger confluens (Alb. & Schwein. : Fr.) Kotl. & Pouzar,Scutiger cristatus (Schaeff.: Fr.) Bondarzew & Singer,Scutiger ovinus (Schaeff.: Fr.) Bondarzew & Singer,Scutiger pescaprae (Pers.: Fr.) Bondarzew & Singer,Scutiger subrubescens Pouzar,Sphaerosporella brunnea,Suillus bellinii (Inzenga) O. Kuntze,Suillus bovinus (L. : Fr.) Roussel,Suillus collinitus (Fr.) O. Kuntze,Suillus granulatus (L.: Fr.) Roussel,Suillus luteus (L.: Fr.) Roussel,Suillus mediterraneensis (Jacquet. & Blum) Redeuilh,Suillus variegatus (Swartz : Fr.) Richon & Roze,Thelephora caryophyllea (Schaeff.: Fr.) Fr.,Thelephora palmata Fr.: Fr.,Thelephora terrestris Ehrh.: Fr.,Tomentella chlorina (Massee) Cunn.,Torrendia pulchella Bres.,Tricharina gilva,Tricholoma acerbum (Bull.: Fr.) Quél.,Tricholoma albobrunneum (Pers.: Fr.) Kummer,Tricholoma album (Schaeff.: Fr.) Quél. [ss. lato],Tricholoma atrosquamosum (Chev.) Sacc.,Tricholoma aurantium (Schaeff.: Fr.) Ricken,Tricholoma bufonium (Pers.: Fr.) Gillet,Tricholoma colossus (Fr.) Quél.,Tricholoma columbetta (Fr.: Fr.) Kummer,Tricholoma flavovirens (Pers.: Fr.) Lundell & Nannf.,Tricholoma focale (Fr.) Ricken,Tricholoma fulvum (Bull.: Fr.) Sacc.,Tricholoma imbricatum (Fr.: Fr.) Kummer,Tricholoma lascivum (Fr.) Gillet,Tricholoma matsutake var. nauseosum,Tricholoma orirubens Quél.,Tricholoma pardinum (Pers.) Quél.,Tricholoma pessundatum (Fr.: Fr.) Quél.,Tricholoma populinum J.E. Lange,Tricholoma portentosum (Fr.) Quél.,Tricholoma psammopus (Kalchbr.) Quél.,Tricholoma resplendens (Fr.) Quél.,Tricholoma saponaceum (Fr.: Fr.) Kummer,Tricholoma scalpturatum (Fr.) Quél.,Tricholoma sciodes (Pers.) C.E. Martin,Tricholoma sejunctum (Sow.: Fr.) Quél.,Tricholoma sulphureum (Bull.: Fr.) Kummer,Tricholoma terreum (Schaeff. : Fr.) Kummer [ss. lato],Tricholoma ustale (Fr.: Fr.) Kummer,Tricholoma ustaloides Romagn.,"Tubariomyces hygrophoroides Esteve-Rav., P.A. Moreau & C.E. Hermos.",Tylopilus felleus (Bull. : Fr.) P. Karst.,Xerocomus armeniacus (Quél.) Quél.,Xerocomus badius (Fr.: Fr.) E.J.Gilbert,Xerocomus chrysenteron (Bull.) Quél.,Xerocomus communis (Bull.) Bon,Xerocomus ferrugineus (Schaeff.) Bon,Xerocomus ichnusanus Alessio et al.,Xerocomus pruinatus (Fr. & Hök) Quél.,Xerocomus ripariellus Redeuilh,Xerocomus roseoalbidus Alessio & Littini,Xerocomus rubellus (Krombh.) Quél.,Xerocomus subtomentosus (L. : Fr.) Quél.,Zelleromyces josserandii
Cistus spp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
H. halimifolium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ca. sativa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
F. sylvatica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
Q. ilex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0
Q. suber,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0
